book_id,title,author_1_name,isbn,isbn13,rating,publisher,format,num_pages,publication_year,started_at,read_at,date_added,bookshelves,read_count,ficOrNonFic,SeriesOrStandalone,LGBTQIA_Characters
109156,Molecular Gastronomy: Exploring the Science of Flavor (Arts and Traditions of the Table: Perspectives on Culinary History),Hervé This,023113312X,9780231133128,3.0,Columbia University Press,Hardcover,392.0,2003.0,,,2013-04-21,,1,NonFiction,Standalone,No
784148,Economics: A Very Short Introduction,Partha Dasgupta,0192853457,9780192853455,4.0,Oxford University Press,Paperback,172.0,2007.0,,,2013-04-21,,1,NonFiction,Standalone,No
176905,Choice Theory: A Very Short Introduction,Michael Allingham,0192803034,9780192803030,3.0,Oxford University Press,Paperback,144.0,2002.0,,,2013-04-21,,1,NonFiction,Standalone,No
703712,Logic: A Very Short Introduction,Graham Priest,0192893203,9780192893208,4.0,Oxford University Press,Paperback,128.0,2000.0,,,2013-04-21,,1,NonFiction,Standalone,No
74645,Mathematics: A Very Short Introduction,Timothy Gowers,0192853619,9780192853615,5.0,Oxford University Press,Paperback,143.0,2002.0,,,2013-04-21,,1,NonFiction,Standalone,No
7745031,"Zero History (Blue Ant, #3)",William Gibson,0399156828,9780399156823,5.0,G.P. Putnam's Sons,Hardcover,404.0,2010.0,,,2013-04-21,,1,Fiction,Series,No
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt,0061234001,9780061234002,4.0,William Morrow,Hardcover,268.0,2005.0,,,2013-04-21,,1,NonFiction,Standalone,No
6098718,Wired for War: The Robotics Revolution and Conflict in the 21st Century,P.W. Singer,1594201986,9781594201981,4.0,Penguin Press,Hardcover,499.0,2009.0,,,2013-04-21,,1,NonFiction,Standalone,No
62111,The Swiss Family Robinson,Johann David Wyss,1402726023,9781402726026,5.0,Sterling,Hardcover,345.0,1812.0,,,2013-04-19,,1,Fiction,Standalone,No
7082,Do Androids Dream of Electric Sheep?,Philip K. Dick,,,4.0,Del Rey / Ballantine Books,Paperback,244.0,1968.0,,,2013-04-19,,1,Fiction,Standalone,No
34053,Just So Stories,Rudyard Kipling,0517266555,9780517266557,5.0,Gramercy Books,Hardcover,210.0,1902.0,,,2013-04-19,,1,Fiction,Standalone,No
5659,The Wind in the Willows,Kenneth Grahame,0143039091,9780143039099,5.0,Penguin Books,Paperback,197.0,1908.0,,,2013-04-19,,1,Fiction,Standalone,No
19321,"The Tale of Peter Rabbit (World of Beatrix Potter, #1)",Beatrix Potter,0723247706,9780723247708,5.0,Warne,Paperback,72.0,1901.0,,,2013-04-19,,1,Fiction,Standalone,No
99107,"Winnie-the-Pooh (Winnie-the-Pooh, #1)",A.A. Milne,0525467564,9780525467564,5.0,Dutton Juvenile,Hardcover,161.0,1926.0,,,2013-04-19,,1,Fiction,Standalone,No
22323,"Burning Chrome (Sprawl, #0)",William Gibson,0060539828,9780060539825,5.0,Eos,Paperback,204.0,1986.0,,,2013-04-19,,1,Fiction,Series,No
22326,"Virtual Light (Bridge, #1)",William Gibson,0140157727,9780140157727,5.0,Penguin Books Ltd,Paperback,304.0,1993.0,,,2013-04-19,,1,Fiction,Series,No
22320,"Pattern Recognition (Blue Ant, #1)",William Gibson,0425198685,9780425198681,5.0,Berkley Books,Mass Market Paperback,367.0,2003.0,,,2013-04-19,,1,Fiction,Series,No
547094,I Am Legend and Other Stories,Richard Matheson,031286504X,9780312865047,5.0,Orb Books,Paperback,317.0,1954.0,,,2013-04-19,,1,Fiction,Standalone,No
6288,The Road,Cormac McCarthy,0307265439,9780307265432,5.0,Alfred A. Knopf,Hardcover,241.0,2006.0,,,2013-04-19,,1,Fiction,Standalone,No
9969571,"Ready Player One (Ready Player One, #1)",Ernest Cline,030788743X,9780307887436,4.0,Crown Publishers,Hardcover,480.0,2011.0,,,2013-04-19,,1,Fiction,Series,No
5129,Brave New World,Aldous Huxley,0060929871,9780060929879,5.0,HarperPerennial / Perennial Classics,Paperback,288.0,1932.0,,,2013-04-19,,1,Fiction,Standalone,No
6310,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Roald Dahl,0142403881,9780142403884,5.0,Puffin Books,Paperback,176.0,1964.0,,,2013-04-19,,1,Fiction,Series,No
100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,,,4.0,HarperCollins Publishers,Paperback,206.0,1950.0,,,2013-04-19,,1,Fiction,Series,No
7604,Lolita,Vladimir Nabokov,,,5.0,Penguin,Paperback,368.0,1955.0,,,2013-04-19,,1,Fiction,Standalone,No
168668,Catch-22,Joseph Heller,0684833395,9780684833392,4.0,Simon & Schuster ,Paperback,453.0,1961.0,,,2013-04-19,,1,Fiction,Standalone,No
24213,Alice’s Adventures in Wonderland / Through the Looking-Glass,Lewis Carroll,,,5.0,Penguin Group (USA),Paperback,239.0,1871.0,,,2013-04-19,,1,Fiction,Standalone,No
5470,1984,George Orwell,,,5.0,New American Library,Mass Market Paperback,328.0,1948.0,,,2013-04-19,,1,Fiction,Standalone,No
7624,Lord of the Flies,William Golding,0140283331,9780140283334,4.0,Penguin Books ,Paperback,182.0,1954.0,,,2013-04-19,,1,Fiction,Standalone,No
5107,The Catcher in the Rye,J.D. Salinger,0316769177,9780316769174,3.0,Back Bay Books,Paperback,277.0,1951.0,,,2013-04-19,,1,Fiction,Standalone,No
6402364,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance",Steven D. Levitt,0060889578,9780060889579,5.0,William Morrow,Hardcover,270.0,2009.0,,,2013-04-19,,1,NonFiction,Standalone,No
258476,Designing Interactions,Bill Moggridge,0262134748,9780262134743,5.0,The MIT Press,Hardcover,766.0,2006.0,,,2013-04-19,,1,NonFiction,Standalone,No
11468377,"Thinking, Fast and Slow",Daniel Kahneman,0374275637,9780374275631,5.0,"Farrar, Straus and Giroux",Hardcover,499.0,2011.0,,,2013-04-19,,1,NonFiction,Standalone,No
10016013,Harry Potter and the Methods of Rationality,Eliezer Yudkowsky,,,5.0,hpmor.com & fanfiction.net,ebook,2184.0,2015.0,,,2013-04-19,,1,Fiction,Series,No
6493321,Logicomix: An Epic Search for Truth,Apostolos Doxiadis,1596914521,9781596914520,5.0,Bloomsbury (NYC),Paperback,347.0,2009.0,,,2013-04-19,,1,NonFiction,Standalone,No
66728,"The Cartoon History of the Universe III: From the Rise of Arabia to the Renaissance (The Cartoon History of the Universe, #3)",Larry Gonick,0393324036,9780393324037,5.0,W. W. Norton & Company,Paperback,320.0,2002.0,,,2013-04-19,,1,NonFiction,Standalone,No
66731,"The Cartoon History of the Universe II, Vol. 8-13: From the Springtime of China to the Fall of Rome (The Cartoon History of the Universe, #2)",Larry Gonick,0385420935,9780385420938,5.0,Main Street Books/Doubleday,Paperback,305.0,1994.0,,,2013-04-19,,1,NonFiction,Standalone,No
64581,"The Cartoon History of the Universe I, Vol. 1-7: From the Big Bang to Alexander the Great (The Cartoon History of the Universe, #1)",Larry Gonick,0385265204,9780385265201,5.0,Crown,Paperback,368.0,1990.0,,,2013-04-19,,1,NonFiction,Standalone,No
2543099,The Craft of Research,Wayne C. Booth,0226065669,9780226065663,5.0,University of Chicago Press,Paperback,317.0,1995.0,,,2013-04-19,,1,NonFiction,Standalone,No
10664113,"A Dance with Dragons (A Song of Ice and Fire, #5)",George R.R. Martin,,,5.0,Random House Worlds,Kindle Edition,1125.0,2011.0,,,2013-04-19,,1,Fiction,Series,Yes
13497,"A Feast for Crows (A Song of Ice and Fire, #4)",George R.R. Martin,,,5.0,Bantam Books,Mass Market Paperback,1060.0,2005.0,,,2013-04-19,,1,Fiction,Series,Yes
13496,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,0553588486,9780553588484,5.0,Bantam,Mass Market Paperback,835.0,1996.0,,,2013-04-19,,1,Fiction,Series,Yes
147915,"A Storm of Swords 2: Blood and Gold (A Song of Ice and Fire, #3, Part 2 of 2)",George R.R. Martin,0007119550,9780007119554,5.0,HarperVoyager ,Paperback,639.0,2000.0,,,2013-04-19,,1,Fiction,Series,Yes
10572,"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,,,5.0,Random House Worlds,Paperback,1009.0,1998.0,,,2013-04-19,,1,Fiction,Series,Yes
629238,The Economic Naturalist: In Search of Explanations for Everyday Enigmas,Robert H. Frank,046500217X,9780465002177,4.0,Basic Books,Hardcover,240.0,2006.0,,,2013-04-19,,1,NonFiction,Standalone,No
375802,"Ender’s Game (Ender's Saga, #1)",Orson Scott Card,0812550706,9780812550702,5.0,Tor,Mass Market Paperback,324.0,1985.0,,,2013-04-19,,1,Fiction,Series,No
156785,Diaspora,Greg Egan,3453161815,9783453161818,3.0,Heyne,Paperback,443.0,1997.0,,,2013-04-19,,1,Fiction,Standalone,No
32585,Hunger,Knut Hamsun,0486431681,9780486431680,3.0,Dover Publications,Paperback,134.0,1890.0,,,2013-04-19,,1,Fiction,Standalone,No
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,0439023513,9780439023511,4.0,Scholastic Press,Hardcover,390.0,2010.0,,,2013-04-19,,1,Fiction,Series,No
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,0439023483,9780439023481,4.0,Scholastic Press,Hardcover,374.0,2008.0,,,2013-04-19,,1,Fiction,Series,No
10483171,The Beginning of Infinity: Explanations That Transform the World,David Deutsch,0670022756,9780670022755,5.0,Viking,Hardcover,487.0,2011.0,,,2013-04-19,,1,NonFiction,Standalone,No
6148028,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,0439023491,9780439023498,4.0,Scholastic Press,Hardcover,391.0,2009.0,,,2013-04-19,,1,Fiction,Series,No
15801041,Dark Matter and Trojan Horses: A Strategic Design Vocabulary,Dan Hill,,,5.0,Strelka Press,ebook,86.0,2012.0,,,2013-04-19,,1,NonFiction,Standalone,No
12538134,"The Conundrum: How Scientific Innovation, Increased Efficiency, and Good Intentions Can Make Our Energy and Climate Problems Worse",David Owen,1594485615,9781594485619,4.0,Penguin Publishing Group,Paperback,272.0,2012.0,,,2013-04-19,,1,NonFiction,Standalone,No
16103827,The Dot-Com City: Silicon Valley Urbanism,Alexandra Lange,,,5.0,Strelka Press,Unknown Binding,29.0,2012.0,,,2013-04-19,,1,NonFiction,Standalone,No
2527900,"Nudge: Improving Decisions About Health, Wealth, and Happiness",Richard H. Thaler,0300122233,9780300122237,5.0,Yale University Press,Hardcover,293.0,2008.0,,,2013-04-19,,1,NonFiction,Standalone,No
